customer_id,persona,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,gv_plus_member,favourite_genre,preferred_location
GV003592,Premium Experience Seekers,151,8,219.59,27.45,0.585,0.453,0,Sci-Fi,Yishun
GV003593,Premium Experience Seekers,73,2,35.38,17.69,0.393,0.427,0,Sci-Fi,Vivocity
GV003594,Premium Experience Seekers,185,1,12.1,12.1,0.642,0.501,0,Comedy,Paya Lebar
GV003595,Blockbuster Weekend Warriors,17,4,314.07,78.52,0.693,0.636,1,Thriller,Tampines
GV003596,Premium Experience Seekers,92,2,29.65,14.82,0.504,0.503,0,Action,Bishan
GV003597,Family Matinee Regulars,37,9,605.87,67.32,0.832,0.365,1,Romance,Jurong Point
GV003598,Blockbuster Weekend Warriors,10,27,662.97,24.55,0.939,0.939,1,Thriller,Kallang Leisure Park
GV003599,Premium Experience Seekers,137,2,39.38,19.69,0.411,0.668,0,Animation,Yishun
GV003600,Premium Experience Seekers,119,1,19.92,19.92,0.488,0.633,0,Thriller,Kallang Leisure Park
GV003601,Blockbuster Weekend Warriors,23,19,470.34,24.75,0.896,0.995,1,Sci-Fi,Yishun
GV003602,Blockbuster Weekend Warriors,19,36,1198.04,33.28,0.758,0.817,0,Sci-Fi,Kallang Leisure Park
GV003603,Family Matinee Regulars,18,10,828.76,82.88,0.611,0.288,1,Romance,Paya Lebar
GV003604,Family Matinee Regulars,56,14,1145.76,81.84,0.8,0.264,1,Romance,JEM
GV003605,Lapsed Loyalists,181,2,31.55,15.78,0.682,0.602,0,Horror,Yishun
GV003606,Lapsed Loyalists,153,10,163.45,16.34,0.787,0.516,0,Horror,Bishan
GV003607,Blockbuster Weekend Warriors,22,38,1052.03,27.68,0.981,0.714,1,Sci-Fi,Jurong Point
GV003608,Premium Experience Seekers,167,5,74.47,14.89,0.325,0.395,1,Animation,Yishun
GV003609,Blockbuster Weekend Warriors,29,24,698.89,29.12,0.816,0.964,1,Thriller,Yishun
GV003610,Blockbuster Weekend Warriors,15,34,887.14,26.09,0.93,0.857,1,Action,Tampines
GV003611,Premium Experience Seekers,308,5,84.02,16.8,0.714,0.761,0,Animation,Vivocity
GV003612,Premium Experience Seekers,150,13,280.57,21.58,0.447,0.579,1,Action,Vivocity
GV003613,Family Matinee Regulars,29,8,449.29,56.16,0.676,0.391,0,Romance,Jurong Point
GV003614,Family Matinee Regulars,13,13,1051.44,80.88,0.643,0.3,0,Romance,JEM
GV003615,Casual Occasionals,41,9,557.55,61.95,0.5,0.575,1,Drama,Vivocity
GV003616,Premium Experience Seekers,133,4,69.39,17.35,0.673,0.548,0,Animation,Paya Lebar
GV003617,Premium Experience Seekers,151,4,66.11,16.53,0.321,0.361,0,Comedy,Bishan
GV003618,Blockbuster Weekend Warriors,10,4,267.13,66.78,0.698,0.674,1,Thriller,Jurong Point
GV003619,Blockbuster Weekend Warriors,18,20,546.4,27.32,0.904,0.689,0,Action,Vivocity
GV003620,Premium Experience Seekers,154,2,32.47,16.24,0.511,0.44,0,Comedy,Paya Lebar
GV003621,Casual Occasionals,27,11,657.04,59.73,0.419,0.582,1,Drama,Paya Lebar
GV003622,Premium Experience Seekers,132,2,28.03,14.02,0.355,0.388,0,Thriller,Bishan
GV003623,Blockbuster Weekend Warriors,29,21,645.51,30.74,0.864,0.656,1,Sci-Fi,Tampines
GV003624,Premium Experience Seekers,93,5,94.75,18.95,0.343,0.611,1,Romance,JEM
GV003625,Casual Occasionals,182,12,197.51,16.46,0.558,0.404,1,Drama,Paya Lebar
GV003626,Family Matinee Regulars,48,14,771.88,55.13,0.769,0.24,1,Comedy,Bishan
GV003627,Blockbuster Weekend Warriors,15,32,862.92,26.97,0.717,0.993,1,Thriller,Kallang Leisure Park
GV003628,Premium Experience Seekers,40,8,476.31,59.54,0.476,0.624,0,Action,Vivocity
GV003629,Premium Experience Seekers,316,6,138.06,23.01,0.52,0.469,0,Thriller,Bishan
GV003630,Blockbuster Weekend Warriors,29,18,454.49,25.25,0.821,0.976,1,Action,Kallang Leisure Park
GV003631,Blockbuster Weekend Warriors,14,22,715.51,32.52,0.844,0.724,0,Sci-Fi,Tampines
GV003632,Blockbuster Weekend Warriors,13,37,1056.62,28.56,0.789,0.92,1,Thriller,Bishan
GV003633,Premium Experience Seekers,171,4,69.86,17.46,0.662,0.699,0,Action,Jurong Point
GV003634,Blockbuster Weekend Warriors,13,37,880.56,23.8,0.978,0.848,1,Thriller,Bishan
GV003635,Family Matinee Regulars,44,14,815.22,58.23,0.789,0.291,1,Romance,Vivocity
GV003636,Premium Experience Seekers,155,13,356.48,27.42,0.533,0.496,1,Romance,Bishan
GV003637,Family Matinee Regulars,23,16,1363.82,85.24,0.623,0.391,1,Romance,Yishun
GV003638,Blockbuster Weekend Warriors,3,35,996.14,28.46,0.874,0.749,1,Thriller,JEM
GV003639,Blockbuster Weekend Warriors,20,24,748.86,31.2,0.791,0.652,1,Sci-Fi,Yishun
GV003640,Family Matinee Regulars,52,15,1241.48,82.77,0.605,0.119,0,Animation,Paya Lebar
GV003641,Casual Occasionals,157,5,88.3,17.66,0.414,0.455,1,Drama,Bishan
GV003642,Premium Experience Seekers,167,6,113.73,18.96,0.384,0.441,1,Thriller,Yishun
GV003643,Casual Occasionals,81,1,14.39,14.39,0.367,0.599,1,Drama,Paya Lebar
GV003644,Premium Experience Seekers,102,6,89.9,14.98,0.383,0.694,0,Thriller,Paya Lebar
GV003645,Family Matinee Regulars,20,9,647.59,71.95,0.863,0.394,0,Animation,Tampines
GV003646,Premium Experience Seekers,255,10,235.32,23.53,0.401,0.455,0,Animation,Vivocity
GV003647,Family Matinee Regulars,46,15,1270.39,84.69,0.894,0.344,0,Animation,Vivocity
GV003648,Family Matinee Regulars,50,16,1127.75,70.48,0.622,0.256,0,Animation,Bishan
GV003649,Lapsed Loyalists,104,6,96.68,16.11,0.384,0.461,0,Horror,Jurong Point
GV003650,Premium Experience Seekers,87,1,13.9,13.9,0.494,0.598,0,Sci-Fi,Kallang Leisure Park
GV003651,Family Matinee Regulars,38,15,1345.46,89.7,0.627,0.172,1,Romance,Bishan
GV003652,Blockbuster Weekend Warriors,12,34,965.5,28.4,0.707,0.736,1,Sci-Fi,Bishan
GV003653,Casual Occasionals,106,6,110.4,18.4,0.604,0.65,0,Drama,Tampines
GV003654,Blockbuster Weekend Warriors,2,28,761.73,27.2,0.835,0.957,0,Action,Kallang Leisure Park
GV003655,Blockbuster Weekend Warriors,2,28,772.57,27.59,0.995,0.817,1,Sci-Fi,Bishan
GV003656,Blockbuster Weekend Warriors,29,36,1212.27,33.67,0.899,0.877,1,Thriller,Paya Lebar
GV003657,Premium Experience Seekers,180,6,77.81,12.97,0.368,0.602,0,Comedy,Vivocity
GV003658,Premium Experience Seekers,141,1,15.93,15.93,0.392,0.336,1,Sci-Fi,Paya Lebar
GV003659,Premium Experience Seekers,90,2,35.53,17.77,0.378,0.66,0,Romance,Vivocity
GV003660,Blockbuster Weekend Warriors,9,6,452.58,75.43,0.613,0.882,1,Action,Vivocity
GV003661,Premium Experience Seekers,162,3,46.69,15.56,0.386,0.323,1,Sci-Fi,Kallang Leisure Park
GV003662,Family Matinee Regulars,31,9,798.71,88.75,0.756,0.171,0,Romance,Kallang Leisure Park
GV003663,Blockbuster Weekend Warriors,2,33,1081.51,32.77,0.802,0.938,1,Action,Vivocity
GV003664,Premium Experience Seekers,192,5,92.84,18.57,0.559,0.609,1,Romance,Paya Lebar
GV003665,Casual Occasionals,24,7,342.04,48.86,0.596,0.733,1,Drama,Kallang Leisure Park
GV003666,Family Matinee Regulars,57,14,776.55,55.47,0.84,0.211,0,Romance,Tampines
GV003667,Blockbuster Weekend Warriors,8,6,353.19,58.86,0.499,0.66,1,Thriller,Tampines
GV003668,Blockbuster Weekend Warriors,14,26,843.06,32.43,0.98,0.661,1,Action,Jurong Point
GV003669,Premium Experience Seekers,75,3,50.72,16.91,0.308,0.614,1,Romance,JEM
GV003670,Casual Occasionals,98,2,38.14,19.07,0.662,0.415,0,Drama,Tampines
GV003671,Casual Occasionals,226,6,113.58,18.93,0.478,0.509,1,Drama,Paya Lebar
GV003672,Blockbuster Weekend Warriors,2,18,440.62,24.48,0.832,0.766,1,Thriller,Vivocity
GV003673,Premium Experience Seekers,294,6,116.42,19.4,0.476,0.457,0,Thriller,Bishan
GV003674,Premium Experience Seekers,137,3,54.72,18.24,0.568,0.417,0,Action,Yishun
GV003675,Blockbuster Weekend Warriors,2,19,516.62,27.19,0.912,0.781,0,Sci-Fi,Jurong Point
GV003676,Family Matinee Regulars,49,15,1040.94,69.4,0.754,0.169,1,Comedy,Vivocity
GV003677,Blockbuster Weekend Warriors,37,9,718.95,79.88,0.63,0.867,1,Action,Yishun
GV003678,Premium Experience Seekers,126,5,61.58,12.32,0.34,0.414,0,Comedy,JEM
GV003679,Premium Experience Seekers,274,13,359.88,27.68,0.559,0.561,0,Animation,Vivocity
GV003680,Blockbuster Weekend Warriors,9,37,1249.36,33.77,0.797,0.684,1,Sci-Fi,Tampines
GV003681,Premium Experience Seekers,207,6,120.74,20.12,0.74,0.478,1,Romance,Jurong Point
GV003682,Family Matinee Regulars,31,17,965.01,56.77,0.797,0.266,0,Romance,JEM
GV003683,Casual Occasionals,29,10,719.37,71.94,0.439,0.838,1,Drama,Yishun
GV003684,Blockbuster Weekend Warriors,28,31,1079.63,34.83,0.715,0.702,1,Action,JEM
GV003685,Premium Experience Seekers,233,11,226.88,20.63,0.47,0.571,1,Romance,Yishun
GV003686,Blockbuster Weekend Warriors,18,18,543.16,30.18,0.862,0.782,1,Thriller,Tampines
GV003687,Premium Experience Seekers,86,6,114.32,19.05,0.505,0.652,0,Sci-Fi,Kallang Leisure Park
GV003688,Family Matinee Regulars,33,9,680.65,75.63,0.718,0.192,1,Animation,Tampines
GV003689,Family Matinee Regulars,50,16,1261.31,78.83,0.637,0.354,1,Comedy,Paya Lebar
GV003690,Family Matinee Regulars,30,18,1423.23,79.07,0.805,0.293,0,Comedy,Jurong Point
GV003691,Blockbuster Weekend Warriors,22,23,623.64,27.11,0.899,0.947,1,Thriller,Tampines
GV003692,Premium Experience Seekers,126,2,38.34,19.17,0.494,0.448,1,Sci-Fi,JEM
GV003693,Premium Experience Seekers,193,1,12.01,12.01,0.352,0.531,0,Action,Paya Lebar
GV003694,Blockbuster Weekend Warriors,42,6,326.39,54.4,0.691,0.623,1,Thriller,Jurong Point
GV003695,Blockbuster Weekend Warriors,18,27,880.54,32.61,0.872,0.847,1,Sci-Fi,Vivocity
GV003696,Casual Occasionals,191,1,15.61,15.61,0.503,0.652,0,Drama,Yishun
GV003697,Family Matinee Regulars,44,17,1165.36,68.55,0.834,0.361,1,Animation,Yishun
GV003698,Lapsed Loyalists,101,2,29.28,14.64,0.341,0.689,0,Horror,Tampines
GV003699,Blockbuster Weekend Warriors,16,32,1076.07,33.63,0.722,0.99,0,Action,Jurong Point
GV003700,Blockbuster Weekend Warriors,25,21,685.75,32.65,0.978,0.739,1,Sci-Fi,Tampines
GV003701,Casual Occasionals,15,9,715.67,79.52,0.501,0.867,1,Drama,Vivocity
GV003702,Casual Occasionals,275,11,239.43,21.77,0.67,0.701,0,Drama,Paya Lebar
GV003703,Family Matinee Regulars,42,18,1403.59,77.98,0.868,0.146,0,Comedy,Yishun
GV003704,Premium Experience Seekers,180,6,96.16,16.03,0.338,0.365,1,Animation,Bishan
GV003705,Family Matinee Regulars,18,13,1142.63,87.89,0.728,0.312,0,Comedy,Tampines
GV003706,Premium Experience Seekers,60,5,97.09,19.42,0.376,0.623,0,Thriller,Tampines
GV003707,Blockbuster Weekend Warriors,5,23,668.95,29.08,0.961,0.75,1,Action,Kallang Leisure Park
GV003708,Premium Experience Seekers,100,5,76.52,15.3,0.671,0.383,0,Action,Tampines
GV003709,Family Matinee Regulars,21,19,1532.17,80.64,0.856,0.21,0,Comedy,Vivocity
GV003710,Casual Occasionals,27,4,224.91,56.23,0.675,0.712,1,Drama,Jurong Point
GV003711,Premium Experience Seekers,76,3,38.61,12.87,0.423,0.419,0,Romance,JEM
GV003712,Lapsed Loyalists,87,6,109.78,18.3,0.311,0.658,0,Horror,Kallang Leisure Park
GV003713,Family Matinee Regulars,25,16,1095.94,68.5,0.756,0.214,0,Romance,Vivocity
GV003714,Premium Experience Seekers,165,4,71.58,17.9,0.432,0.422,0,Romance,Bishan
GV003715,Blockbuster Weekend Warriors,13,4,244.47,61.12,0.57,0.648,1,Thriller,Kallang Leisure Park
GV003716,Blockbuster Weekend Warriors,23,28,834.79,29.81,0.761,0.697,1,Action,JEM
GV003717,Blockbuster Weekend Warriors,28,25,573.41,22.94,0.812,0.855,1,Thriller,Kallang Leisure Park
GV003718,Blockbuster Weekend Warriors,7,29,862.71,29.75,0.92,0.947,1,Thriller,Yishun
GV003719,Family Matinee Regulars,13,12,668.93,55.74,0.675,0.386,0,Romance,Jurong Point
GV003720,Family Matinee Regulars,12,13,746.29,57.41,0.781,0.318,0,Romance,Paya Lebar
GV003721,Family Matinee Regulars,40,13,778.2,59.86,0.707,0.322,0,Comedy,Tampines
GV003722,Lapsed Loyalists,129,5,67.29,13.46,0.615,0.478,0,Horror,JEM
GV003723,Casual Occasionals,24,9,596.94,66.33,0.475,0.675,1,Drama,Jurong Point
GV003724,Premium Experience Seekers,175,6,86.12,14.35,0.41,0.627,1,Animation,Yishun
GV003725,Casual Occasionals,142,1,15.44,15.44,0.615,0.31,0,Drama,Bishan
GV003726,Premium Experience Seekers,85,5,99.56,19.91,0.355,0.335,0,Sci-Fi,Tampines
GV003727,Lapsed Loyalists,68,4,56.39,14.1,0.687,0.331,0,Horror,Yishun
GV003728,Premium Experience Seekers,73,5,66.85,13.37,0.573,0.568,0,Animation,JEM
GV003729,Family Matinee Regulars,18,18,1298.92,72.16,0.714,0.345,1,Animation,Paya Lebar
GV003730,Blockbuster Weekend Warriors,22,32,827.09,25.85,0.747,0.673,1,Action,Jurong Point
GV003731,Family Matinee Regulars,42,16,1388.43,86.78,0.652,0.331,1,Comedy,Jurong Point
GV003732,Blockbuster Weekend Warriors,12,30,904.06,30.14,0.855,0.916,0,Action,Vivocity
GV003733,Blockbuster Weekend Warriors,23,25,588.54,23.54,0.767,0.817,0,Sci-Fi,JEM
GV003734,Premium Experience Seekers,149,5,92.15,18.43,0.464,0.627,1,Romance,Bishan
GV003735,Premium Experience Seekers,217,6,135.16,22.53,0.62,0.658,0,Romance,Tampines
GV003736,Family Matinee Regulars,59,11,671.58,61.05,0.858,0.212,0,Comedy,Paya Lebar
GV003737,Blockbuster Weekend Warriors,16,24,581.23,24.22,0.879,0.831,1,Action,Paya Lebar
GV003738,Family Matinee Regulars,47,17,1040.18,61.19,0.857,0.142,0,Romance,Yishun
GV003739,Blockbuster Weekend Warriors,11,7,535.68,76.53,0.526,0.816,1,Thriller,Jurong Point
GV003740,Premium Experience Seekers,108,5,91.35,18.27,0.635,0.639,0,Thriller,Vivocity
GV003741,Lapsed Loyalists,238,13,234.72,18.06,0.558,0.6,1,Horror,Bishan
GV003742,Blockbuster Weekend Warriors,28,8,545.45,68.18,0.485,0.619,1,Thriller,Yishun
GV003743,Family Matinee Regulars,53,14,929.86,66.42,0.838,0.364,0,Animation,Vivocity
GV003744,Casual Occasionals,21,11,818.19,74.38,0.621,0.764,1,Drama,Bishan
GV003745,Blockbuster Weekend Warriors,26,25,750.19,30.01,0.722,0.762,0,Action,Kallang Leisure Park
GV003746,Blockbuster Weekend Warriors,1,28,664.21,23.72,0.954,0.663,1,Sci-Fi,Yishun
GV003747,Lapsed Loyalists,230,11,249.55,22.69,0.64,0.756,1,Horror,Paya Lebar
GV003748,Premium Experience Seekers,262,11,240.99,21.91,0.605,0.597,1,Action,Tampines
GV003749,Premium Experience Seekers,114,2,37.04,18.52,0.468,0.431,0,Thriller,JEM
GV003750,Family Matinee Regulars,35,9,769.32,85.48,0.675,0.232,0,Comedy,JEM
GV003751,Family Matinee Regulars,16,11,724.08,65.83,0.62,0.121,0,Comedy,Kallang Leisure Park
GV003752,Blockbuster Weekend Warriors,1,38,1052.32,27.69,0.885,0.745,1,Sci-Fi,JEM
GV003753,Family Matinee Regulars,52,14,1241.62,88.69,0.683,0.313,1,Comedy,Bishan
GV003754,Family Matinee Regulars,53,10,562.98,56.3,0.648,0.18,0,Romance,Yishun
GV003755,Family Matinee Regulars,44,18,1309.75,72.76,0.713,0.255,1,Romance,Yishun
GV003756,Premium Experience Seekers,141,5,92.46,18.49,0.581,0.32,0,Comedy,Yishun
GV003757,Premium Experience Seekers,181,2,39.53,19.76,0.475,0.448,0,Animation,JEM
GV003758,Family Matinee Regulars,53,18,1078.89,59.94,0.76,0.153,0,Romance,Jurong Point
GV003759,Premium Experience Seekers,247,13,220.39,16.95,0.546,0.587,1,Comedy,Jurong Point
GV003760,Premium Experience Seekers,97,6,100.38,16.73,0.386,0.462,0,Animation,JEM
GV003761,Blockbuster Weekend Warriors,15,29,743.87,25.65,0.915,0.897,1,Action,Bishan
GV003762,Blockbuster Weekend Warriors,14,6,413.69,68.95,0.417,0.553,1,Thriller,Tampines
GV003763,Premium Experience Seekers,110,1,13.65,13.65,0.644,0.513,0,Comedy,Jurong Point
GV003764,Premium Experience Seekers,63,3,44.29,14.76,0.336,0.51,0,Animation,Yishun
GV003765,Blockbuster Weekend Warriors,8,28,665.42,23.77,0.777,0.768,1,Thriller,Jurong Point
GV003766,Blockbuster Weekend Warriors,37,8,612.74,76.59,0.494,0.726,1,Thriller,Jurong Point
GV003767,Premium Experience Seekers,253,13,205.51,15.81,0.747,0.551,1,Comedy,Paya Lebar
GV003768,Lapsed Loyalists,218,6,142.39,23.73,0.493,0.632,0,Horror,Paya Lebar
GV003769,Blockbuster Weekend Warriors,15,25,779.54,31.18,0.957,0.747,1,Action,Vivocity
GV003770,Family Matinee Regulars,23,13,964.23,74.17,0.662,0.152,1,Romance,Yishun
GV003771,Family Matinee Regulars,13,17,1498.48,88.15,0.618,0.33,0,Romance,Paya Lebar
GV003772,Premium Experience Seekers,163,13,373.78,28.75,0.487,0.68,1,Action,JEM
GV003773,Blockbuster Weekend Warriors,24,23,616.46,26.8,0.705,0.765,1,Sci-Fi,Yishun
GV003774,Blockbuster Weekend Warriors,9,19,497.57,26.19,0.926,0.865,1,Action,Bishan
GV003775,Lapsed Loyalists,120,2,34.76,17.38,0.496,0.675,0,Horror,JEM
GV003776,Blockbuster Weekend Warriors,17,24,658.31,27.43,0.963,0.689,1,Sci-Fi,Jurong Point
GV003777,Premium Experience Seekers,187,3,42.83,14.28,0.537,0.627,0,Romance,Jurong Point
GV003778,Family Matinee Regulars,30,12,779.17,64.93,0.735,0.38,0,Comedy,Kallang Leisure Park
GV003779,Premium Experience Seekers,174,4,79.21,19.8,0.333,0.645,0,Thriller,Kallang Leisure Park
GV003780,Premium Experience Seekers,172,4,68.68,17.17,0.383,0.333,0,Romance,Paya Lebar
GV003781,Premium Experience Seekers,152,5,77.71,15.54,0.655,0.544,0,Animation,Yishun
GV003782,Blockbuster Weekend Warriors,13,27,846.55,31.35,0.769,0.776,0,Thriller,Yishun
GV003783,Premium Experience Seekers,121,6,95.9,15.98,0.401,0.686,0,Action,Kallang Leisure Park
GV003784,Blockbuster Weekend Warriors,4,30,976.88,32.56,0.982,0.793,1,Thriller,Bishan
GV003785,Premium Experience Seekers,139,4,68.5,17.13,0.568,0.487,0,Action,Bishan
GV003786,Premium Experience Seekers,352,10,207.4,20.74,0.789,0.751,0,Action,Vivocity
GV003787,Family Matinee Regulars,27,12,662.27,55.19,0.884,0.192,1,Romance,JEM
GV003788,Blockbuster Weekend Warriors,1,24,817.31,34.05,0.993,0.898,1,Action,Kallang Leisure Park
GV003789,Blockbuster Weekend Warriors,18,4,284.58,71.14,0.448,0.751,1,Action,Vivocity
GV003790,Family Matinee Regulars,42,12,688.52,57.38,0.631,0.186,1,Comedy,Tampines
GV003791,Family Matinee Regulars,22,11,847.63,77.06,0.607,0.207,1,Animation,Vivocity
GV003792,Blockbuster Weekend Warriors,4,38,886.82,23.34,0.928,0.972,1,Sci-Fi,Vivocity
GV003793,Blockbuster Weekend Warriors,5,20,519.32,25.97,0.951,0.847,0,Thriller,JEM
GV003794,Family Matinee Regulars,20,9,618.22,68.69,0.888,0.14,0,Romance,Yishun
GV003795,Blockbuster Weekend Warriors,33,9,517.61,57.51,0.504,0.573,1,Action,Yishun
GV003796,Blockbuster Weekend Warriors,23,21,646.43,30.78,1.0,0.763,1,Thriller,Kallang Leisure Park
GV003797,Casual Occasionals,153,4,53.43,13.36,0.696,0.656,1,Drama,Bishan
GV003798,Premium Experience Seekers,186,6,131.58,21.93,0.433,0.683,1,Action,Bishan
GV003799,Premium Experience Seekers,256,12,215.65,17.97,0.529,0.677,0,Animation,Kallang Leisure Park
GV003800,Premium Experience Seekers,100,5,79.23,15.85,0.628,0.533,0,Comedy,Yishun
GV003801,Blockbuster Weekend Warriors,18,32,750.94,23.47,0.726,0.954,1,Sci-Fi,Jurong Point
GV003802,Family Matinee Regulars,46,19,1545.69,81.35,0.724,0.207,0,Comedy,Kallang Leisure Park
GV003803,Premium Experience Seekers,75,1,16.38,16.38,0.647,0.415,0,Thriller,Jurong Point
GV003804,Family Matinee Regulars,11,17,1362.7,80.16,0.736,0.305,1,Romance,Bishan
GV003805,Family Matinee Regulars,30,8,635.73,79.47,0.799,0.28,1,Romance,Bishan
GV003806,Blockbuster Weekend Warriors,1,18,549.37,30.52,0.923,0.86,0,Sci-Fi,JEM
GV003807,Casual Occasionals,105,4,76.43,19.11,0.406,0.697,0,Drama,Kallang Leisure Park
GV003808,Blockbuster Weekend Warriors,14,34,752.1,22.12,0.783,0.903,0,Action,Bishan
GV003809,Blockbuster Weekend Warriors,37,11,660.19,60.02,0.562,0.786,1,Action,Kallang Leisure Park
GV003810,Premium Experience Seekers,108,2,34.47,17.24,0.375,0.452,0,Animation,Bishan
GV003811,Premium Experience Seekers,350,9,199.9,22.21,0.619,0.72,1,Thriller,Yishun
GV003812,Blockbuster Weekend Warriors,9,31,783.96,25.29,0.831,0.904,1,Sci-Fi,Bishan
GV003813,Premium Experience Seekers,285,10,264.46,26.45,0.458,0.635,0,Animation,JEM
GV003814,Premium Experience Seekers,146,1,18.26,18.26,0.484,0.304,1,Sci-Fi,Bishan
GV003815,Lapsed Loyalists,160,3,57.38,19.13,0.523,0.499,0,Horror,Bishan
GV003816,Family Matinee Regulars,57,12,805.89,67.16,0.895,0.318,0,Romance,Tampines
GV003817,Premium Experience Seekers,290,11,236.98,21.54,0.47,0.45,0,Animation,Jurong Point
GV003818,Family Matinee Regulars,11,9,633.73,70.41,0.9,0.294,1,Romance,Kallang Leisure Park
GV003819,Premium Experience Seekers,326,6,126.3,21.05,0.473,0.647,0,Comedy,Kallang Leisure Park
GV003820,Premium Experience Seekers,136,3,48.92,16.31,0.523,0.388,0,Romance,Kallang Leisure Park
GV003821,Premium Experience Seekers,196,8,191.39,23.92,0.452,0.418,1,Animation,Kallang Leisure Park
GV003822,Family Matinee Regulars,46,11,796.52,72.41,0.718,0.4,1,Animation,Jurong Point
GV003823,Blockbuster Weekend Warriors,5,27,838.64,31.06,0.799,0.907,0,Sci-Fi,Tampines
GV003824,Blockbuster Weekend Warriors,14,23,774.78,33.69,0.763,0.913,0,Thriller,Bishan
GV003825,Family Matinee Regulars,36,16,1076.45,67.28,0.658,0.144,1,Animation,Jurong Point
GV003826,Blockbuster Weekend Warriors,2,23,726.29,31.58,0.784,0.96,1,Action,Kallang Leisure Park
GV003827,Blockbuster Weekend Warriors,23,38,907.96,23.89,0.817,0.829,1,Thriller,Vivocity
GV003828,Blockbuster Weekend Warriors,22,23,556.81,24.21,0.939,0.908,1,Thriller,Yishun
GV003829,Family Matinee Regulars,16,10,593.21,59.32,0.824,0.281,0,Comedy,Jurong Point
GV003830,Premium Experience Seekers,119,6,108.51,18.09,0.514,0.552,0,Animation,Yishun
GV003831,Family Matinee Regulars,50,13,787.63,60.59,0.729,0.227,1,Comedy,Yishun
GV003832,Blockbuster Weekend Warriors,18,37,1130.7,30.56,0.881,0.823,1,Thriller,JEM
GV003833,Casual Occasionals,9,5,329.56,65.91,0.697,0.755,1,Drama,Paya Lebar
GV003834,Premium Experience Seekers,267,13,326.52,25.12,0.64,0.676,1,Comedy,Paya Lebar
GV003835,Blockbuster Weekend Warriors,18,24,683.2,28.47,0.892,0.694,1,Thriller,JEM
GV003836,Blockbuster Weekend Warriors,42,5,338.09,67.62,0.565,0.792,1,Action,Kallang Leisure Park
GV003837,Premium Experience Seekers,71,2,27.4,13.7,0.527,0.7,0,Thriller,Vivocity
GV003838,Premium Experience Seekers,67,3,45.33,15.11,0.362,0.553,0,Animation,Vivocity
GV003839,Premium Experience Seekers,118,4,50.25,12.56,0.394,0.391,1,Romance,Bishan
GV003840,Premium Experience Seekers,87,5,69.48,13.9,0.458,0.348,0,Comedy,Bishan
GV003841,Blockbuster Weekend Warriors,10,30,699.37,23.31,0.737,0.914,0,Sci-Fi,Yishun
GV003842,Blockbuster Weekend Warriors,4,24,688.0,28.67,0.73,0.797,1,Sci-Fi,Tampines
GV003843,Blockbuster Weekend Warriors,27,27,895.04,33.15,0.719,0.737,0,Action,Yishun
GV003844,Family Matinee Regulars,59,12,872.66,72.72,0.761,0.239,1,Romance,Bishan
GV003845,Blockbuster Weekend Warriors,28,34,859.1,25.27,0.966,0.727,1,Action,Paya Lebar
GV003846,Family Matinee Regulars,52,16,917.17,57.32,0.793,0.128,0,Romance,Jurong Point
